JOB_URL,DATE_OF_POSTING,JOB_TITLE,COMPANY,WEBSITE,INDUSTRY,SALARY,REMOTE,CITIES,STATE,COUNTRY,JOB_TYPE,ZIPCODE,JOB_DESCRIPTION,WEBSITEPOSTING
https://www.dice.com/job-detail/65b32012-cdc6-4d25-bb2b-94c2d51a7709?searchlink=search%2F%3Fq%3Ddirector%26location%3DAlabama%2C%2520USA%26latitude%3D32.3182314%26longitude%3D-86.902298%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DAL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=5f0acb08-94ca-4b5f-a65b-37b6d87c30c6,45081,Director of Business Integration,System One,systemoneservices.com,Staffing & Recruiting,,,Mobile,AL,USA,Full-time,,"System One is actively recruiting for a Director of Business Integration for a permanent position located in Mobile, AL AUTHORITIES / RESPONSIBILITIES: Responsible for the overall direction, coordination and evaluation of all IT teams, including IT security, development, infrastructure, business intelligence, technical business analytics and systems support Responsible for IT contingency planning, business continuity management and disaster recovery efforts Provides leadership to the organizati",Dice
https://www.dice.com/job-detail/45ce4f29-29ff-449d-b1aa-b940705eeae2?searchlink=search%2F%3Fq%3Ddirector%26location%3DArizona%2C%2520USA%26latitude%3D34.0489281%26longitude%3D-111.0937311%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DAZ%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=a589fd9a-5797-475f-8e9a-8fcb4fa7f1ca,45081,App Develop Prgmer Analyst II (Assistant Director),The University of Arizona,-,-,,,Tucson,AZ,USA,Full-time,,"Software Development -- Leads primary development and maintenance of mobile operating-system specific applications -- Supports ongoing development of web-based systems -- Conducts test of applications -- Performs quality assurance reviews -- Compiles test and review results for review by others -- Conducts tests necessary to ensure compliance with UA Information Security Standards -- Adheres to sound development, test and production change-management procedures as they apply to the software syst",Dice
https://www.dice.com/job-detail/b697ed16-b3fd-4061-b079-4175211bf216?searchlink=search%2F%3Fq%3Ddirector%26location%3DArizona%2C%2520USA%26latitude%3D34.0489281%26longitude%3D-111.0937311%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DAZ%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=a589fd9a-5797-475f-8e9a-8fcb4fa7f1ca,45050,Director of Engineering,Jobot,jobot.com,Staffing & Recruiting,,,Phoenix,AZ,USA,Full-time,,"REMOTE opportunity w/ National Green Energy Leader! This Jobot Job is hosted by: David DeCristofaro Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $110,000 - $160,000 per year A bit about us: We take great pride in being the top manufacturer of PV (photovoltaic) mounting systems in North America. Our 25 years of providing excellent customer service has resulted in more than 5GW of experience and almost 1 Million successful installations, m",Dice
https://www.dice.com/job-detail/5facb4af-c69e-4d7e-a902-a9b95abbd6f7?searchlink=search%2F%3Fq%3Ddirector%26location%3DArizona%2C%2520USA%26latitude%3D34.0489281%26longitude%3D-111.0937311%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DAZ%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=a589fd9a-5797-475f-8e9a-8fcb4fa7f1ca,45020,Director of Design- Transit/Traffic Engineering,Jobot,jobot.com,Staffing & Recruiting,,,Scottsdale,AZ,USA,Full-time,,"Civil Engineering firm Director of Design This Jobot Job is hosted by: Lori Nelson Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $130,000 per year A bit about us: Success starts with having the right people - those who have the right attitude and aptitude. Our people-focused culture is important, and our employees are the greatest contributors and asset to our success. We seek out goal-oriented professionals who are creators, l",Dice
https://www.dice.com/job-detail/e9f7a30f-b4fe-4b06-89f5-4012896d9f59?searchlink=search%2F%3Fq%3Ddirector%26location%3DArizona%2C%2520USA%26latitude%3D34.0489281%26longitude%3D-111.0937311%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DAZ%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=a589fd9a-5797-475f-8e9a-8fcb4fa7f1ca,45020,Director of Design- Transit/Traffic Engineering,Jobot,jobot.com,Staffing & Recruiting,,,Phoenix,AZ,USA,Full-time,,"Civil Engineering firm Director of Design This Jobot Job is hosted by: Lori Nelson Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $130,000 per year A bit about us: Success starts with having the right people - those who have the right attitude and aptitude. Our people-focused culture is important, and our employees are the greatest contributors and asset to our success. We seek out goal-oriented professionals who are creators, l",Dice
https://www.dice.com/job-detail/1520b1e6-d17a-4299-b867-3ff8b2313342?searchlink=search%2F%3Fq%3Ddirector%26location%3DArkansas%2C%2520USA%26latitude%3D34.5573549%26longitude%3D-92.28634029999999%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DAR%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=6e20899b-af96-4ea7-8e0a-459b384f55dc,45050,Director of Engineering,Jobot,jobot.com,Staffing & Recruiting,,,Fayetteville,AR,USA,Full-time,,"A leading Construction and Engineering firm. Great Pay! Great Benefits! This Jobot Job is hosted by: Jerry Garcia Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $120,000 - $140,000 per year A bit about us: A leading and Innovating Construction and Engineering firm that specializes in providing General contracting, construction management, design-build and stand alone engineering services to commercial, heavy civil, industrial, and water/wa",Dice
https://www.dice.com/job-detail/ab97d0d4-5775-4d2c-b687-33d4148330aa?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,31/03/2023,Director eCommerce DTC Experience,"ConsultNet, LLC",-,-,,,Orange,CA,USA,Full-time,,"Job Description Director eCommerce DTC Experience Orange, CA Direct Hire $145k- $185k Position Summary: Our client is seeking a Director eCommerce DTC Experience who will be responsible for overseeing and enhancing the performance and user experience of the company's direct-to-consumer ecommerce platform. This includes creating and implementing effective online merchandising strategies, optimizing search and browse functionality, and establishing a cohesive visual merchandising approach. The Dir",Dice
https://www.dice.com/job-detail/60142313-c3e6-46b4-9588-097275657acb?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45020,DIRECTOR HOSPITALITY SERVICES,Bestinfo Systems LLC,-,-,,,Burbank,CA,USA,Full-time,,"DIRECTOR HOSPITALITY SERVICES_ Burbank, Los Angeles County, CA_Full-Time(FTE) Hi, Greetings from Bestinfo Systems LLC!! We have a job opportunity that matches your profile. Kindly check the below position and revert me with your updated resume. Job Title: DIRECTOR HOSPITALITY SERVICES Location: Burbank, Los Angeles County, CA Job Type: Full-Time(FTE) Industry: Healthcare / Health Services Job Category: General Management Job Description: *Director Hospitality Services at our Medical Center *Res",Dice
https://www.dice.com/job-detail/7b52b755-e003-4863-9cf6-f03763d72a5c?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45081,Director of Strategic Quality & Results,Ledgent Technology,ledgent.com,Staffing & Recruiting,,,Los Angeles,CA,USA,Full-time,,"Director of Strategic Quality & Results (Analytics & Reporting) Industry: Professional Services (Financial/Banking) Location: Hawthorne, CA Workplace Type: Hybrid (Flexible, just need to be able to come onsite) Employment Type: Perm/Direct Hire Compensation: $132,000 - $183,000 + Discretionary Annual Bonus Responsibilities:Oversee the development and implementation of strategic processes.Design & define organizational goals and objective.Contribute to annual planning and goal setting across all",Dice
https://www.dice.com/job-detail/e0e6d4c4-2a01-4a94-834b-03e3b3bacd0b?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45081,IT Business Solutions Director,KORE1,kore1.com,Staffing & Recruiting,,,Oxnard,CA,USA,Contract,,"KORE1, a nationwide provider of staffing and recruiting solutions, has an immediate opening for an IT Business Solutions Director in Oxnard, California. Summary:The IT Business Solutions Director is a key member of the IT leadership team and reports to the Chief Information Officer. The manager will provide leadership and guidance in critical areas of technology evolution including evaluation, architecture, deployment, and support. This hands-on manager is responsible for the life cycle planning",Dice
https://www.dice.com/job-detail/582be6e8-a682-4a3c-8b79-912fb3da542c?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45050,Lead Concept Artist/Visual Development Director (Video Games),Jobot,jobot.com,Staffing & Recruiting,,,Los Angeles,CA,USA,Full-time,,"Game Developers that brought you franchises like Battlefield, God of War, Call of Duty, and more! Come join us! This Jobot Job is hosted by: Maleakhi Situmorang Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $150,000 - $190,000 per year A bit about us: * Veteran Game Developers+ Best-in-class Games + All Platforms * Titles such as Call of Duty, Medal of Honor, God of War, and more! * Mission driven * Collaborative, always learning, and gro",Dice
https://www.dice.com/job-detail/27d6debb-bbe0-439c-91a5-ce81cdcf0b1b?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45081,Sales Director,NR Consulting LLC,-,-,,,Santa Clara,CA,USA,Full-time,,"Job Title: Sales DirectorWork Location: Santa Clara, CA 95054Position Type: Contract with possible extensionDuration: 12 + Months Job Description: Develops sales strategies and forecast sales volumes for their territoryAbility to manage and be responsible for the Revenues and Gross Margins for their businessAlready has a proven/trusted network of relationshipsProven track record of closing deals with top tier clientsProven ability to meet all customer acquisition and revenue attainment goals.Pro",Dice
https://www.dice.com/job-detail/2dc34157-3076-49c9-9762-1cb4f4a2980e?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45020,Trial Director,Connexions Data Inc,-,-,,,Los Angeles,CA,USA,Contract,,"Dear candidates, I am hiring for Trial Director for my client Deloitte Federal 1. Project duration - 4 years 3. Onsite at Los Angeles , CA 4. Strictly W2 role 5. Candidate resume must have three active references listed in resume in order to be considered Pls find the JD below Required Skills: - Trial experience required. - Must be familiar with standard courtroom presentation packages such as Trial Director and Sanction. Must have excellent oral communication skills. - Must be able to w",Dice
https://www.dice.com/job-detail/4a920482-6954-49d0-af70-7ee618bbb37b?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45081,Director of Oracle Program Management,Planet Technology LLC,-,-,,,Manhattan Beach,CA,USA,Full-time,,"Responsibilities: • Develop projects within a program in alignment with the organization's strategic plans and objectives. • Builds support to influence decisions in order to ensure work toward common objectives. • Manage client expectations for timelines and deliverables throughout the project/program lifecycle. • Understand boundary systems integration options, pros/cons, risks and present back to steering committee. • Develop and gain sponsor approval for project delivery dates. • Develops r",Dice
https://www.dice.com/job-detail/3b634acc-beb0-40bb-bfe2-ecb8752141d2?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45020,"Director, Digital Technology (Hybrid)",DKKD INC aka DKKD Staffing,-,-,,,Palmdale,CA,USA,Full-time,,"DKKD JOBS by CATEGORY: Please see the Application and Job-Related questions below.NOT open to Corp to CorpThose authorized to work in the US are encouraged to apply.DKKD Staffing does not sponsor and cannot support H1, TN, etc.No outside agencies, please.Standard Background/ Drug/ Vaccine Check Disclaimer: (each company is different)If selected, there might be a background check that includes a drug screen (usually 4-panel-excluding marijuana) and sometimes credit checks for financial clients.Mo",Dice
https://www.dice.com/job-detail/21f5a040-d5a4-423f-b130-d7fc72f73592?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45020,Associate Director (Finance),Brainhunter Systems Ltd,-,-,,,Covina,CA,USA,Full-time,,"Hiring Associate Director - Finance. Professionals suitable for the below opportunity may send their up-to-date resumes to . Requirement Summary Job Role/Title: Associate Director - FinanceJob Location: Covina/Los Angeles, California, USA.Job Duration: Full-Time Employment position / Permanent role.Remote-Work Options: This is an on-site role - 5 days per week in the office required. Client: T&T Supermarket Inc., Canada’s largest Asian grocery chain, headquartered in Vancouver, BC, is now HIRI",Dice
https://www.dice.com/job-detail/24125baf-a728-421b-ac0f-e1230722ad22?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45020,Laboratory compliance-Associate director (Strong GCLP experience) LB,"Cube Hub, Inc.",-,-,,,Foster City,CA,USA,Contract,,"Job Title: Associate Director PART TIME (LESS THAN 32 HOURS/WEEK) Location: Foster city, CA Shift Details: Monday-Friday (HYBRID _ max 2 days onsite/week) Duration: 8 months MIGHT GET EXTEND FULL TIME NEXT YEAR) Pay Rate: $ 130-135/hr Description Job: Associate Director, Clinical Quality Business Partners, Laboratory Compliance, R&D Quality & Medical Governance (Foster City, CA) Would you like to play a crucial role in developing life-saving therapies? Are you excited to use your scientific",Dice
https://www.dice.com/job-detail/f1017049-51d2-411d-a8a1-5d66fe2fa68f?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,45020,Principal Director,Aerospace Corporation,-,-,,,El Segundo,CA,USA,Full-time,,"The Aerospace Corporation is the trusted partner to the nation's space programs, solving the hardest problems and providing unmatched technical expertise. As the operator of a federally funded research and development center (FFRDC), we are broadly engaged across all aspects of space- delivering innovative solutions that span satellite, launch, ground, and cyber systems for defense, civil and commercial customers. When you join our team, you'll be part of a special collection of problem solvers,",Dice
https://www.dice.com/job-detail/6cf98418-05c4-4fa7-b2be-b4c959d77b36?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,31/03/2023,VP or Director Sales - Business Development,"Agile Global Solutions, Inc",-,-,,,Folsom,CA,USA,Full-time,,"VP or Director Sales - Business Development Direct Hire / Permanent Folsom / Sacramento, CA Manager’s Notes: IT solutions and Services experience is a must. Should be very dynamic and looking for growth. Requirement Details are. Looking for a Business Development Director/Vice President for our company (Agile Global Solutions Inc) to work from our Sacramento (Folsom) location. Business development experience in the Information Technology Solutions and Services space is highly desired.",Dice
https://www.dice.com/job-detail/efa7f1a4-840d-46dc-9045-c646fbaa007c?searchlink=search%2F%3Fq%3Ddirector%26location%3DCalifornia%2C%2520USA%26latitude%3D36.778261%26longitude%3D-119.4179324%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=12a2f282-494d-42dd-9dc2-c4688baa06fc,31/03/2023,Director of Finance,Trinus Corporation,trinus.com,Information Technology & Services,,,Irvine,CA,USA,Contract,,"Summary: The role of the Payroll Consultant is to document payroll processes and lead projects and program activities with accountability for successful completion. Job Responsibilities: Develop and plan larger payroll projects and program activities with accountability for successful completion of all project deliverables including identifying gaps, recommending solutions while providing direction and guidance to multiple project teams.Identify, evaluate, and lead the implementation of more c",Dice
https://www.dice.com/job-detail/e66318df-555f-49b1-9780-8417c7a64db0?searchlink=search%2F%3Fq%3Ddirector%26location%3DColorado%2C%2520USA%26latitude%3D39.5500507%26longitude%3D-105.7820674%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCO%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=37c9fb4a-ded3-4475-a116-787ff35635a3,45081,System of Systems Engineering Office Director,Aerospace Corporation,-,-,,,Colorado Springs,CO,USA,Full-time,,"The Aerospace Corporation is the trusted partner to the nation's space programs, solving the hardest problems and providing unmatched technical expertise. As the operator of a federally funded research and development center (FFRDC), we are broadly engaged across all aspects of space- delivering innovative solutions that span satellite, launch, ground, and cyber systems for defense, civil and commercial customers. When you join our team, you'll be part of a special collection of problem solvers,",Dice
https://www.dice.com/job-detail/e4a815cd-047b-4681-85c7-f3b1e083d8b8?searchlink=search%2F%3Fq%3Ddirector%26location%3DColorado%2C%2520USA%26latitude%3D39.5500507%26longitude%3D-105.7820674%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCO%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=37c9fb4a-ded3-4475-a116-787ff35635a3,45081,Senior Director of User Experience,NICE Systems,-,-,,,Denver,CO,USA,Full-time,,"At NICE, we don't limit our challenges. We challenge our limits. Constantly. We're relentless. We're ambitious. And we make an impact. Our NICErs bring their A game and spend each day turning it into an A+. And if you're like us, we can offer you the kind of challenge that will light a fire within you. Director of UX, UI for, CXone Suite at NICE Job Description Working under the Vice President of User Experience Design, this design leader will be responsible for integrated user experience of o",Dice
https://www.dice.com/job-detail/181e505e-6f78-46bf-ab82-c43f64d4c852?searchlink=search%2F%3Fq%3Ddirector%26location%3DColorado%2C%2520USA%26latitude%3D39.5500507%26longitude%3D-105.7820674%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCO%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=37c9fb4a-ded3-4475-a116-787ff35635a3,45050,IT Director,ACI Infotech,aciinfotech.com,Information Technology & Services,,,Denver,CO,USA,Full-time,,"FULL TIME WITH OUR FINANCIAL CLIENT Role: IT Director Location: Denver, CO Work Mode: Work in Denver office 3+ days per week minimum, remote 2 days Primary Responsibilities will include, but are not limited to: Managing the Private Equity application ecosystem and report writing team Implementing the IT strategic plan, in connection with the overall strategy of Client Leading managed cloud Infrastructure while maintaining 99.99% uptimes Improving the efficiency, quality, and security of Client S",Dice
https://www.dice.com/job-detail/73f49d4e-78dd-46f7-9fb8-0c8afabe6523?searchlink=search%2F%3Fq%3Ddirector%26location%3DColorado%2C%2520USA%26latitude%3D39.5500507%26longitude%3D-105.7820674%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCO%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=37c9fb4a-ded3-4475-a116-787ff35635a3,45050,"Director, Schwab Advisor Network","Charles Schwab & Co., Inc.",-,-,,,Lone Tree,CO,USA,Full-time,,"Your Opportunity The Director of Strategy for Schwab Advisor Network sits within the Advice Offer Management organization in the Wealth & Advice Solutions (WAS) enterprise. Schwab's WAS enterprise offers industry-leading wealth management services to both retail and registered investment advisor (RIA) clients. WAS is responsible for Schwab's wealth management strategy, while delivering industry-leading experiences, through solutions like Schwab Wealth Advisory (SWA) and Schwab Advisor Network (",Dice
https://www.dice.com/job-detail/a6a9ecab-2a51-4089-af86-50c0c8ea6e03?searchlink=search%2F%3Fq%3Ddirector%26location%3DColorado%2C%2520USA%26latitude%3D39.5500507%26longitude%3D-105.7820674%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCO%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=37c9fb4a-ded3-4475-a116-787ff35635a3,44930,"Director, Financial Research Analytics platforms","Charles Schwab & Co., Inc.",-,-,,,Lone Tree,CO,USA,Full-time,,"Your Opportunity Schwab Wealth and Asset Management Engineering (WAME) is a part of the Schwab Technology Services organization supporting Schwab's money management, research, and asset management platforms to help clients manage their wealth. As a Director in SAMS Research Technology, you will be responsible for driving the evolution of our Financial Research quantitative platform capabilities to enable model development activities conducted by the business. The Financial Research Technology t",Dice
https://www.dice.com/job-detail/ae1e3e3b-f15d-4791-a4ec-a0fd17301ffe?searchlink=search%2F%3Fq%3Ddirector%26location%3DConnecticut%2C%2520USA%26latitude%3D41.6032207%26longitude%3D-73.087749%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCT%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=f6949072-c63f-4e61-ac4e-7347889215d5,45081,Director of IT - Leading Manufacturer,Anderson Frank,-,-,,,Newtown,CT,USA,Full-time,,"Director of IT - Largest Emergency Equipment Distributor in the US My client is a massive emergency equipment distributor, and they are currently seeking out an onsite Director of IT to join their team. Job Description + Responsibilities Oversee all aspects of the NetSuite system within the business Collaborate with other IT stakeholders to oversee IT opertions in the business Assist in bringing acquired companies into NetSuite Serve as a main POC in the IT department training and managing IT",Dice
https://www.dice.com/job-detail/cbb0e8b9-c868-4140-9498-6095c1814b7a?searchlink=search%2F%3Fq%3Ddirector%26location%3DConnecticut%2C%2520USA%26latitude%3D41.6032207%26longitude%3D-73.087749%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCT%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=f6949072-c63f-4e61-ac4e-7347889215d5,45020,IT Director,Voya Financial,-,-,,,Hartford,CT,USA,Full-time,,"Position Summary: Manager IT professionals, either multiple units of same-function professionals through subordinate manager or supervisor, or a team of specialized IT professionals in a complex IT function. Supervises managers and senior individual contributors. Directly responsible for results produced by the team/group/sub-unit managed. Position Description: Staff and supervise IT project teams and/or service units with specialists to ensure results meet negotiated customer expectations and a",Dice
https://www.dice.com/job-detail/deed618a-5902-466a-9879-396dd7846f23?searchlink=search%2F%3Fq%3Ddirector%26location%3DConnecticut%2C%2520USA%26latitude%3D41.6032207%26longitude%3D-73.087749%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DCT%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=f6949072-c63f-4e61-ac4e-7347889215d5,31/03/2023,IT Director - Technology Services Support,Voya Financial,-,-,,,Windsor,CT,USA,Full-time,,"Get to Know the Opportunity: The IT Director is responsible for cross company collaboration and leadership, ensuring that all IT Service Management, Operational Resilience and Data Center Operations processes are measurable and effective at minimizing risk. Position is accountable for helping to manage this organization's risk and audit issues and will actively actively manage metrics and reporting. This position may be an individual contributor position and it will reside in IT - Technology Ser",Dice
